id,Team Name,Channel Name,Sender,Message,Time
,kubernetes,kubernetes-users,heather,"""@jennyrose: ok, thanks :simple_smile:""","May 1, 2016 05:34"
,kubernetes,kubernetes-users,jennyrose,"""!channel Good morning everyone. Grab yer tea and join us for book discussion in #C12H4DR4Y whenever you can jump in!""","May 1, 2016 06:06"
,kubernetes,kubernetes-users,tinybuddhas,"""@rhi: I completely agree. Total laziness.""","May 1, 2016 06:34"
,kubernetes,kubernetes-users,daenerys,"""That is a beautiful deck 😍""","May 1, 2016 07:01"
,kubernetes,kubernetes-users,heather,"""@jennyrose: whoa - the emperor ! I’d get the deck for that card alone...""","May 1, 2016 07:22"
,kubernetes,kubernetes-users,ravenstillwaters,"""I was looking at it this morning too @jennyrose can't wait til it is released. Don't know when that will be though""","May 1, 2016 08:43"
,kubernetes,kubernetes-users,allisonbumblingbee,"""Does anyone have the Collective Tarot? My eye is super on that.""","May 1, 2016 11:38"
,kubernetes,kubernetes-users,jennyrose,"""God, I wish.""","May 2, 2016 05:04"
,kubernetes,kubernetes-users,heather,"""daily topic""","May 2, 2016 05:18"
,kubernetes,kubernetes-users,jennyrose,"""I’m thinking the same thing, we’ll see how everyone else feels.""","May 2, 2016 05:21"
,kubernetes,kubernetes-users,shanbass,"""Either way. Daily topic would be cool though and would keep everyone on point.""","May 2, 2016 05:30"
,kubernetes,kubernetes-users,jennyrose,"""@shanbass I agree. It's so easy to get off-topic right now.""","May 2, 2016 05:31"
,kubernetes,kubernetes-users,heather,"""I think a daily topic would add the leadership/focus element & there are still plenty of channels here as well to express/explore and connect re various things - best of both ! starting my day here…will check back in w. you guys tonight ! :simple_smile:""","May 2, 2016 05:39"
,kubernetes,kubernetes-users,rhi,"""I think the daily topic thing is a really great idea. It would encourage discussion and sharing and keep ppl like me focused and less prone to racing ahead. There's a lot of information in this book and I think pacing is a good idea though it takes some effort.""","May 2, 2016 05:59"
,kubernetes,kubernetes-users,jennyrose,"""@rhi The only thing I’m concerned about is leaving slower readers/those with less time behind, but otherwise I agree.""","May 2, 2016 06:00"
,kubernetes,kubernetes-users,jennyrose,"""!channel G’morning everyone! I got a poll going to find out how you guys think each session should be run. I have it pinned if you’re having trouble finding it. I hope everyone’s enjoying the book so far!""","May 2, 2016 06:18"
,kubernetes,kubernetes-users,daenerys,"""Daily topic""","May 2, 2016 06:32"
,kubernetes,kubernetes-users,jennyrose,"""@daenerys: Heya! Could you put your vote in on the poll, makes it a little easier for me to keep track""","May 2, 2016 06:36"
,kubernetes,kubernetes-users,daenerys,"""No problem""","May 2, 2016 06:38"
,kubernetes,kubernetes-users,jennyrose,"""😄""","May 2, 2016 06:40"
,kubernetes,kubernetes-users,zennifer8,"""I like the idea of daily topic for about 4 or 5 days. Then maybe free discussion & questions for anyone who falls behind the last couple of days for anything that gets 'lost' in the feed.""","May 2, 2016 06:51"
,kubernetes,kubernetes-users,jennyrose,"""@zennifer8: You, my friend, are a genius. I think that's a perfect compromise.""","May 2, 2016 06:52"
,kubernetes,kubernetes-users,zennifer8,"""Glad it was a good idea. I wasn't sure. I'm often way out there 😂""","May 2, 2016 06:58"
,kubernetes,kubernetes-users,jennyrose,"""No, it’s a really good idea.""","May 2, 2016 07:06"
,kubernetes,kubernetes-users,anyatassomancer,"""@jennyrose: wishing you strong coffee and easy nap time!! Sorry your morning is a struggle! My 12-year old is home sick today and my 11-year old got grounded from the Internet this morning! But on the bright side, I've got dinner in the crock pot!! Wishing a good day to everyone!""","May 2, 2016 09:21"
,kubernetes,kubernetes-users,shereegreek,"""I also agree a daily topic works for me as well. I am very jealous of you alls conversations. I work the weekends so I am able to check into Slack, but really don’t have the time to respond. I try to keep up but, will be able to respond on topic when I can. I love a work in progress 😉""","May 2, 2016 09:35"
,kubernetes,kubernetes-users,alyshajane,"""A daily topic sounds great, helpful for me as I come into the conversation late in the day being in Australia so with a daily topic I can jump in a bit easier. :simple_smile:""","May 2, 2016 15:33"
,kubernetes,kubernetes-users,jennyrose,"""Morning everyone! I may not be around too much today. The house is a mess and I got some reading and journaling I want to catch up on. Topic for the day is set, and it’s centered around one of my favorite passages in the first chapter ❤️""","May 3, 2016 05:34"
,kubernetes,kubernetes-users,monica,"""@jennyrose: Is that EST?""","May 3, 2016 08:01"
,kubernetes,kubernetes-users,alicejanell,"""i believe so""","May 3, 2016 08:01"
,kubernetes,kubernetes-users,jennyrose,"""@monica: Yes""","May 3, 2016 08:02"
,kubernetes,kubernetes-users,lavendermoon,"""I sadly wouldn't be able to make it, but I'm sure it would be so lovely for everyone that could! :D""","May 3, 2016 09:03"
,kubernetes,kubernetes-users,monica,"""No worries!""","May 3, 2016 10:24"
,kubernetes,kubernetes-users,jennyrose,"""By the way guys, feel free to give me an idea of what days/times work best for you. For now, I’m just working around when I know I’ll have at least an hour away from the baby.""","May 3, 2016 10:26"
,kubernetes,kubernetes-users,jmcclure09,"""Hey! Trying to figure this out, have never used slack before""","May 3, 2016 14:40"
,kubernetes,kubernetes-users,jennyrose,"""It's basically a big chatroom""","May 3, 2016 14:40"
,kubernetes,kubernetes-users,jmcclure09,"""Yea gonna play around with it for a little... Do you post daily topics? Or chapters to read""","May 3, 2016 14:48"
,kubernetes,kubernetes-users,jennyrose,"""If you go to #C11JZB4EL, there is a study guide we’re following""","May 3, 2016 14:55"
,kubernetes,kubernetes-users,jennyrose,"""#C12H4DR4Y is the first session, of course, and a put up a post that reviews the chapters we’re reading.""","May 3, 2016 14:56"
,kubernetes,kubernetes-users,tinybuddhas,"""Does anyone here have a tarot mat? I saw some on Etsy that I liked.""","May 3, 2016 15:42"
,kubernetes,kubernetes-users,jennyrose,"""I want one so bad""","May 3, 2016 15:46"
,kubernetes,kubernetes-users,tinybuddhas,"""Nice! I have been looking at this one. https://www.etsy.com/listing/275547116/tarotoracle-card-mat-owls-harry-potter""","May 3, 2016 16:07"
,kubernetes,kubernetes-users,heather,"""yes, I love the Animal Spirit Deck ! don’t have it yet !!! we should make a post about all the decks n stuff we’re going to get for completing this study guide - I am making a list for sure ...""","May 3, 2016 16:38"
,kubernetes,kubernetes-users,rhi,"""Ooh you have the feng shui deck I've been listing after that one""","May 3, 2016 17:12"
,kubernetes,kubernetes-users,shanbass,"""@tinybuddhas: what is the name of the deck toward the left on the bottom? I looks like mixed media with the white box. Also...Halloween Tarot is and RSW clone and I love it! It reads really well for me and it has awesome energy.""","May 3, 2016 17:13"
,kubernetes,kubernetes-users,tinybuddhas,"""@rhi So many people have asked me about that deck! @shanbass It is Röhrig Tarot. Apparently it now goes for over $300 a deck because it isn't made anymore! I want to sell it because it never really resonated with me but there is part of me that wants to hold on to because it isn't made anymore. Halloween is my favorite holiday so I had to get that deck. I am trying to figure out what my next deck that I use after this book will be. @alicejanell has an adorable deck I love.""","May 3, 2016 17:19"
,kubernetes,kubernetes-users,rhi,"""I've thought about making my own reading cloth, I've got black velvet for the backing that I stashed years ago, for just that... But I just don't have enough reading space to accommodate a large cloth. So instead I use tissue paper that I wrap my decks in, and it creates a barrier and a solid background for my reading spreads when I take photos.""","May 3, 2016 17:20"
,kubernetes,kubernetes-users,tinybuddhas,"""@rhi I just ordered the owl mat I posted lol but my husband made me these.""","May 3, 2016 17:24"
,kubernetes,kubernetes-users,tinybuddhas,"""@rhi: Is that tissue paper under your cards?""","May 3, 2016 17:25"
,kubernetes,kubernetes-users,rhi,"""It sure is.""","May 3, 2016 17:25"
,kubernetes,kubernetes-users,tinybuddhas,"""It looks beautiful!""","May 3, 2016 17:25"
,kubernetes,kubernetes-users,rhi,"""Thanks! And it's a lot cheaper, too. Also it comes in so many colors, and patterns, and now I don't feel bad about throwing wrapping paper out because I'm recycling the tissue paper 😄""","May 3, 2016 17:26"
,kubernetes,kubernetes-users,tinybuddhas,"""True!""","May 3, 2016 17:27"
,kubernetes,kubernetes-users,rhi,"""That's gorgeous wood working, by the way. And I love the stain color. Or is that the natural wood color?""","May 3, 2016 17:28"
,kubernetes,kubernetes-users,tinybuddhas,"""It is African walnut with a cherry stain.""","May 3, 2016 17:28"
,kubernetes,kubernetes-users,rhi,"""oooooh. ❤️""","May 3, 2016 17:28"
,kubernetes,kubernetes-users,jennyrose,"""Love that, @tinybuddhas""","May 3, 2016 17:38"
,kubernetes,kubernetes-users,tinybuddhas,"""Thank you @jennyrose""","May 3, 2016 18:20"
,kubernetes,kubernetes-users,jennyrose,"""!channel This session was fairly short. If everyone’s on board, we can move on to Session #2 in the study guide. Lemme know where you all are! (oh, and good morning!)""","May 4, 2016 04:59"
,kubernetes,kubernetes-users,fabiomr.barbosa,"""I haven't started reading the chapters on Session 2, but I'm OK with catching up if we move on.""","May 4, 2016 05:00"
,kubernetes,kubernetes-users,jennyrose,"""Yeah, that’s what I mean, we all start reading that session :simple_smile:""","May 4, 2016 05:01"
,kubernetes,kubernetes-users,fabiomr.barbosa,"""Sure!""","May 4, 2016 05:02"
,kubernetes,kubernetes-users,jmcclure09,"""👍🏻""","May 4, 2016 05:06"
,kubernetes,kubernetes-users,lavendermoon,"""Sounds good to me! 🎉""","May 4, 2016 05:07"
,kubernetes,kubernetes-users,shanbass,"""Yes please.""","May 4, 2016 05:08"
,kubernetes,kubernetes-users,jennyrose,"""Awesome! Go ahead and start, and I'll throw up the topic in the appropriate channel.""","May 4, 2016 05:15"
,kubernetes,kubernetes-users,astarcat,"""Chapter 2 is good for me!""","May 4, 2016 06:15"
,kubernetes,kubernetes-users,rhi,"""I'm also totally on board with moving forward. 😄""","May 4, 2016 06:17"
,kubernetes,kubernetes-users,heather,""":simple_smile:""","May 4, 2016 06:20"
,kubernetes,kubernetes-users,jennyrose,"""I made a new channel so you guys can talk about your draws/spreads, by the way #C162YU6AC""","May 4, 2016 06:46"
,kubernetes,kubernetes-users,alyshajane,"""Totally happy to move onto Chapter 2! :simple_smile:""","May 4, 2016 14:28"
,kubernetes,kubernetes-users,jennyrose,"""@alyshajane @astarcat Session 2 in the study guide. It's in 0-start-here""","May 4, 2016 14:43"
